stable_id	description
WBGene00285128	Predicted to enable nucleic acid binding activity. Predicted to be involved in DNA integration.
WBGene00285129	none available
WBGene00285130	none available
WBGene00285131	Is predicted to encode a protein with the following domains: AMP-binding enzyme and AMP-dependent synthetase/ligase. Is an ortholog of C. elegans acs-17 and chrX_pilon.g19142.
WBGene00285132	none available
WBGene00285133	none available
WBGene00285134	none available
WBGene00285135	Is predicted to encode a protein with the following domains: Snake toxin and toxin-like protein and Snake toxin/toxin-like.
WBGene00285136	none available
WBGene00285137	Predicted to enable ATP binding activity and nucleic acid binding activity. Is an ortholog of C. elegans Y54E2A.4; chrII_pilon.g6605; and chrII_pilon.g6607.
WBGene00285138	Predicted to enable ATP binding activity; actin filament binding activity; and cytoskeletal motor activity. Predicted to be located in cytoskeleton. Predicted to be part of myosin complex. Is an ortholog of C. elegans chrX_pilon.g18596 and hum-6.
WBGene00285139	Predicted to be located in membrane. Is an ortholog of C. elegans mam-7; mam-6; and chrX_pilon.g20698.
WBGene00285140	Predicted to enable NAD+ kinase activity and diacylglycerol kinase activity. Predicted to be involved in intracellular signal transduction and protein kinase C-activating G protein-coupled receptor signaling pathway. Is an ortholog of C. elegans chrX_pilon.g18363 and dgk-1. In C. elegans, dgk-1 is involved in several processes, including cellular response to dopamine; lipid phosphorylation; and regulation of defecation.
WBGene00285141	Predicted to enable ATP binding activity; aminoacyl-tRNA ligase activity; and nucleic acid binding activity. Predicted to be involved in tRNA aminoacylation for protein translation. Predicted to be located in cytoplasm. Is an ortholog of C. elegans chrV_pilon.g15908 and dars-2.
WBGene00285142	Predicted to be involved in lipid metabolic process. Is an ortholog of C. elegans ZK370.4 and chrIII_pilon.g8460.
WBGene00285143	none available
WBGene00285144	none available
WBGene00285145	Predicted to enable phospholipase A2 activity. Predicted to be involved in arachidonic acid secretion and phospholipid metabolic process.
WBGene00285146	Is predicted to encode a protein with the following domains: PAN domain and PAN/Apple domain. Is an ortholog of C. elegans chrIV_pilon.g9549 and cutl-28.
WBGene00285147	Predicted to be involved in vesicle-mediated transport. Predicted to be integral component of membrane. Is an ortholog of C. elegans F27D4.7 and chrI_pilon.g1446.
WBGene00285148	Predicted to enable DNA binding activity.
WBGene00285149	none available
WBGene00285150	none available
WBGene00285151	Predicted to be involved in nucleosome assembly. Predicted to be located in nucleus. Is an ortholog of B. malayi Bm2425.
WBGene00285152	Predicted to enable nucleic acid binding activity and zinc ion binding activity. Predicted to be involved in transcription, DNA-templated. Is an ortholog of C. elegans chrIV_pilon.g9670 and rpc-11.
WBGene00285153	none available
WBGene00285154	Predicted to be involved in mitotic chromosome condensation. Predicted to be part of condensin complex.
WBGene00285155	Predicted to enable ATP binding activity and MAP kinase activity. Predicted to be involved in protein phosphorylation. Is an ortholog of C. elegans chrIV_pilon.g10721 and jnk-1. In C. elegans, jnk-1 is involved in several processes, including JUN phosphorylation; negative regulation of cellular response to manganese ion; and vesicle transport along actin filament.
WBGene00285156	Predicted to enable asparaginase activity. Predicted to be involved in cellular amino acid metabolic process. Is an ortholog of C. elegans C27A7.5 and chrV_pilon.g15938.
WBGene00285157	none available
WBGene00285158	Is predicted to encode a protein with the following domains: Kelch motif; Galactose oxidase, central domain; Galactose oxidase, central domain; Kelch motif; Kelch repeat type 1; Kelch repeat type 2; and Kelch-type beta propeller. Is an ortholog of C. elegans F53E4.1 and chrV_pilon.g16880.
WBGene00285159	none available
WBGene00285160	Predicted to enable nucleic acid binding activity and zinc ion binding activity.
WBGene00285161	none available
WBGene00285162	Is predicted to encode a protein with the following domains: Cid1 family poly A polymerase and PAP/25A-associated. Is an ortholog of C. elegans chrI_pilon.g3007 and gldr-2.
WBGene00285163	Predicted to enable DNA binding activity.
WBGene00285164	none available
WBGene00285165	Is predicted to encode a protein with the following domains: NFACT N-terminal and middle domains; NFACT protein C-terminal domain; NFACT protein RNA binding domain; NFACT, RNA-binding domain; and NFACT protein, C-terminal. Is an ortholog of C. elegans Y82E9BR.18 and chrIII_pilon.g6966.
WBGene00285166	Is predicted to encode a protein with the following domains: TATA-binding protein interacting (TIP20); Armadillo-like helical; TATA-binding protein interacting (TIP20); and Armadillo-type fold. Is an ortholog of C. elegans cand-1 and chrV_pilon.g17263. In C. elegans, cand-1 is involved in regulation of protein deneddylation.
WBGene00285167	Predicted to enable chitin binding activity.
WBGene00285168	Predicted to enable sodium channel activity. Predicted to be involved in sodium ion transport. Predicted to be located in membrane. Is an ortholog of C. elegans chrII_pilon.g4774 and del-10.
WBGene00285169	none available
WBGene00285170	Predicted to enable lipid binding activity.
WBGene00285171	Predicted to enable mRNA binding activity. Predicted to be involved in mRNA polyadenylation. Predicted to be part of mRNA cleavage factor complex. Is an ortholog of C. elegans cfim-1 and chrI_pilon.g1629.
WBGene00285172	Predicted to be involved in intracellular signal transduction. Is an ortholog of C. elegans rei-1; rei-2; and chrX_pilon.g18380. In C. elegans, rei-1 is involved in protein localization to Golgi membrane.
WBGene00285173	Predicted to enable serine-type endopeptidase inhibitor activity.
WBGene00285174	none available
WBGene00285175	Predicted to enable ATP binding activity; RNA binding activity; and RNA helicase activity. Predicted to be located in nucleus. Is an ortholog of C. elegans Y94H6A.5 and chrIV_pilon.g9841.
WBGene00285176	Predicted to be involved in transmembrane transport. Predicted to be located in membrane. Is an ortholog of C. elegans F53B1.8 and chrX_pilon.g18571.
WBGene00285177	Predicted to be involved in nitrogen compound metabolic process. Is an ortholog of C. elegans nit-1; upb-1; and chrII_pilon.g4727.
WBGene00285178	Is predicted to encode a protein with the following domain: Cystine-knot cytokine.
WBGene00285179	Predicted to be involved in mitotic chromosome condensation. Predicted to be part of condensin complex.
WBGene00285180	none available
WBGene00285181	none available
WBGene00285182	Is predicted to encode a protein with the following domains: SH3-binding, glutamic acid-rich protein; SH3-binding, glutamic acid-rich protein; and Thioredoxin-like superfamily.
WBGene00285183	Is predicted to encode a protein with the following domains: Innexin and Innexin. Is an ortholog of C. elegans chrI_pilon.g566 and inx-13. In C. elegans, inx-13 is involved in positive regulation of nematode male tail tip morphogenesis.
WBGene00285184	none available
WBGene00285185	none available
WBGene00285186	Predicted to enable ubiquitin protein ligase activity. Predicted to be involved in proteasome-mediated ubiquitin-dependent protein catabolic process. Is an ortholog of C. elegans chrI_pilon.g2792 and maea-1.
WBGene00285187	Is predicted to encode a protein with the following domains: WD domain, G-beta repeat; WD40 repeat; and WD40/YVTN repeat-like-containing domain superfamily. Is an ortholog of C. elegans chrI_pilon.g2757; chrI_pilon.g2759; and eipr-1. In C. elegans, eipr-1 is involved in positive regulation of dense core granule transport; positive regulation of locomotion involved in locomotory behavior; and positive regulation of oviposition.
WBGene00285188	Predicted to enable calcium ion binding activity. Is an ortholog of C. elegans chrII_pilon.g6497 and efhd-1.
WBGene00285189	none available
WBGene00285190	Predicted to enable DNA-binding transcription factor activity; sequence-specific DNA binding activity; and zinc ion binding activity. Predicted to be involved in regulation of transcription, DNA-templated. Is an ortholog of C. elegans chrI_pilon.g1336 and nhr-23. In C. elegans, nhr-23 is involved in molting cycle.
WBGene00285191	Is predicted to encode a protein with the following domain: Transmembrane protein 267.
WBGene00285192	Predicted to be involved in posttranslational protein targeting to membrane, translocation. Is an ortholog of C. elegans chrI_pilon.g2855 and dnj-29.
WBGene00285193	none available
WBGene00285194	Predicted to enable serine-type endopeptidase inhibitor activity.
WBGene00285195	none available
WBGene00285196	none available
WBGene00285197	Is predicted to encode a protein with the following domain: GRIP1-associated protein 1.
WBGene00285198	Predicted to enable DNA binding activity. Predicted to be involved in DNA-templated transcription, initiation. Is an ortholog of C. elegans chrI_pilon.g1654 and tlf-1. In C. elegans, tlf-1 is involved in embryo development; positive regulation of protein phosphorylation; and regulation of transcription by RNA polymerase II.
WBGene00285199	none available
WBGene00285200	Is predicted to encode a protein with the following domains: GMP-PDE, delta subunit; GMP phosphodiesterase, delta subunit; Immunoglobulin E-set; and GMP phosphodiesterase, delta subunit superfamily. Is an ortholog of C. elegans chrII_pilon.g4958 and pdl-1.
WBGene00285201	Predicted to enable DNA binding activity. Is an ortholog of C. elegans chrII_pilon.g5621 and unc-4. In C. elegans, unc-4 is involved in several processes, including nervous system development; regulation of axonogenesis; and synaptic vesicle transport.
WBGene00285202	none available
WBGene00285203	Is an ortholog of C. elegans chrIII_pilon.g7377 and har-1. In C. elegans, har-1 is involved in mitochondrion organization.
WBGene00285204	Is predicted to encode a protein with the following domain: Metallo-dependent phosphatase-like.
WBGene00285205	Predicted to enable calcium ion binding activity. Is an ortholog of C. elegans M04F3.4 and chrI_pilon.g776.
WBGene00285206	Is predicted to encode a protein with the following domains: LIM domain and Zinc finger, LIM-type. Is an ortholog of B. malayi Bm9586.
WBGene00285207	Predicted to enable DNA binding activity. Predicted to be involved in DNA replication. Is an ortholog of C. elegans chrIII_pilon.g8828 and div-1.
WBGene00285208	none available
WBGene00285209	Predicted to be involved in regulation of transcription, DNA-templated. Is an ortholog of C. elegans chrII_pilon.g4234 and ntl-2.
WBGene00285210	none available
WBGene00285211	Is predicted to encode a protein with the following domains: Arrestin (or S-antigen), C-terminal domain; Arrestin (or S-antigen), N-terminal domain; Arrestin-like, N-terminal; Arrestin C-terminal-like domain; Arrestin-like, C-terminal; and Immunoglobulin E-set. Is an ortholog of C. elegans arrd-3; arrd-4; and arrd-8.
