stable_id	description
WBGene00237022	Is predicted to encode a protein with the following domains: HMG (high mobility group) box; High mobility group box domain; and High mobility group box domain superfamily. Is an ortholog of B. malayi Bm6643.
WBGene00237023	Is predicted to encode a protein with the following domains: C-type lectin-like/link domain superfamily and C-type lectin fold. Is an ortholog of B. malayi Bm357 and Bm9329.
WBGene00237024	Predicted to be integral component of membrane. Is an ortholog of C. elegans chrI_pilon.g450 and mod-5. In C. elegans, mod-5 is involved in serotonin uptake.
WBGene00237025	Predicted to enable guanyl-nucleotide exchange factor activity. Is an ortholog of C. elegans chrI_pilon.g697 and tiam-1. In C. elegans, tiam-1 is involved in small GTPase mediated signal transduction.
WBGene00237026	Predicted to enable metalloexopeptidase activity. Predicted to be involved in regulation of signal transduction. Predicted to be located in membrane. Is an ortholog of C. elegans chrI_pilon.g1860 and nra-2. In C. elegans, nra-2 is involved in protein-containing complex assembly and regulation of protein targeting to membrane.
WBGene00237027	Predicted to be involved in mitochondrial electron transport, cytochrome c to oxygen. Predicted to be located in mitochondrial envelope. Predicted to be part of mitochondrial respiratory chain complex IV. Is an ortholog of C. elegans chrI_pilon.g1909 and cox-5B. In C. elegans, cox-5B is involved in determination of adult lifespan; lipid storage; and mitochondrial ATP synthesis coupled proton transport.
WBGene00237028	Predicted to be integral component of membrane. Is an ortholog of C. elegans K12H6.6; fld-1; and chrI_pilon.g2857. In C. elegans, fld-1 is involved in membrane organization and phospholipid homeostasis.
WBGene00237029	Predicted to enable copper ion transmembrane transporter activity. Predicted to be involved in copper ion transmembrane transport. Predicted to be integral component of membrane. Is an ortholog of C. elegans F58G6.3; K12C11.6; and chrI_pilon.g184.
WBGene00237030	Predicted to be involved in mRNA export from nucleus. Is an ortholog of B. malayi Bm3777.
WBGene00237031	Predicted to enable nucleic acid binding activity and zinc ion binding activity. Is an ortholog of C. elegans chrI_pilon.g1578 and lin-28. In C. elegans, lin-28 is involved in several processes, including regulation of cell fate specification; regulation of development, heterochronic; and regulation of gene expression.
WBGene00237032	Predicted to enable serine-type endopeptidase activity. Predicted to be involved in proteolysis. Is an ortholog of C. elegans aex-5 and chrI_pilon.g2980. In C. elegans, aex-5 is involved in several processes, including neuropeptide processing; positive regulation of synaptic assembly at neuromuscular junction; and positive regulation of transport.
WBGene00237033	none available
WBGene00237034	Is predicted to encode a protein with the following domains: C2 domain; CC2D2A N-terminal C2 domain; C2 domain; CC2D2A, N-terminal, C2 domain; and C2 domain superfamily. Is an ortholog of C. elegans chrI_pilon.g1322 and mks-6. In C. elegans, mks-6 is involved in non-motile cilium assembly and protein localization to ciliary transition zone.
WBGene00237035	Predicted to enable membrane insertase activity. Predicted to be integral component of membrane. Is an ortholog of B. malayi Bm12986.
WBGene00237036	Predicted to enable membrane insertase activity. Predicted to be integral component of membrane. Is an ortholog of C. elegans chrI_pilon.g2720 and oxa-1.
WBGene00237037	Is predicted to encode a protein with the following domain: Zona pellucida domain. Is an ortholog of C. elegans chrV_pilon.g16827 and rocf-1.
WBGene00237038	none available
WBGene00237039	none available
WBGene00237040	none available
WBGene00237041	Is predicted to encode a protein with the following domains: C-type lectin-like/link domain superfamily and C-type lectin fold. Is an ortholog of B. malayi Bm357 and Bm9329.
WBGene00237042	Is predicted to encode a protein with the following domains: SprT-like zinc ribbon domain; SprT-like family; SprT-like; and SprT-like, zinc ribbon domain. Is an ortholog of C. elegans chrIII_pilon.g7842 and gcna-1. In C. elegans, gcna-1 is involved in meiotic chromosome segregation and protein-DNA covalent cross-linking repair.
WBGene00237043	Predicted to be a structural constituent of ribosome. Predicted to be involved in translation. Predicted to be part of large ribosomal subunit. Is an ortholog of C. elegans chrI_pilon.g195 and mrpl-15.
WBGene00237044	Is an ortholog of B. malayi Bm7191.
WBGene00237045	Is an ortholog of B. malayi Bm12983.
WBGene00237046	Predicted to be involved in inositol phosphate dephosphorylation. Is an ortholog of C. elegans chrI_pilon.g2784 and gpap-1.
WBGene00237047	Predicted to be a structural constituent of ribosome. Predicted to be involved in translation. Predicted to be located in ribosome. Is an ortholog of C. elegans chrII_pilon.g4402 and rpl-22.
WBGene00237048	Predicted to be a structural constituent of ribosome. Predicted to be involved in translation. Predicted to be located in ribosome. Is an ortholog of C. elegans chrII_pilon.g4402 and rpl-22.
WBGene00237049	Is predicted to encode a protein with the following domains: CHCH domain and CHCH. Is an ortholog of C. elegans chrI_pilon.g2029 and cox-19.
WBGene00237050	Is an ortholog of B. malayi Bm7826.
WBGene00237051	Predicted to be located in nucleus. Is an ortholog of B. malayi Bm4851.
WBGene00237052	Predicted to enable mannose binding activity. Predicted to be involved in endoplasmic reticulum to Golgi vesicle-mediated transport. Predicted to be located in membrane. Is an ortholog of C. elegans chrI_pilon.g1856 and ile-1. In C. elegans, ile-1 is involved in IRE1-mediated unfolded protein response.
WBGene00237053	Predicted to enable transferase activity, transferring alkyl or aryl (other than methyl) groups. Predicted to be involved in isoprenoid biosynthetic process. Is an ortholog of C. elegans chrI_pilon.g2370 and fdps-1.
WBGene00237054	Predicted to be involved in actin cytoskeleton organization. Predicted to be located in cytoskeleton. Is an ortholog of C. elegans chrI_pilon.g2371 and wve-1. In C. elegans, wve-1 is involved in several processes, including generation of neurons; positive regulation of clathrin-dependent endocytosis; and positive regulation of oviposition.
WBGene00237055	Predicted to enable nuclease activity. Predicted to be involved in DNA repair. Is an ortholog of C. elegans chrI_pilon.g2364 and exo-3. In C. elegans, exo-3 is involved in base-excision repair; embryo development; and nematode larval development.
WBGene00237056	Predicted to be involved in cell adhesion. Is an ortholog of C. elegans chrI_pilon.g2089 and lam-3.
WBGene00237057	Is predicted to encode a protein with the following domains: Pyridoxal-phosphate dependent enzyme; Pyridoxal-phosphate dependent enzyme; and Tryptophan synthase beta subunit-like PLP-dependent enzyme. Is an ortholog of C. elegans chrI_pilon.g1615 and serr-1.
WBGene00237058	Predicted to enable ATP binding activity; magnesium ion binding activity; and protein serine/threonine kinase activity. Predicted to be involved in intracellular signal transduction and protein phosphorylation. Is an ortholog of C. elegans chrI_pilon.g1616 and rskn-1.
WBGene00237059	none available
WBGene00237060	none available
WBGene00237061	none available
WBGene00237062	Predicted to enable calcium ion binding activity. Predicted to be involved in homophilic cell adhesion via plasma membrane adhesion molecules. Predicted to be located in membrane. Is an ortholog of C. elegans hmr-1; Y52B11A.11; and chrI_pilon.g2193. In C. elegans, hmr-1 is involved in cytoskeleton organization; embryo development; and gastrulation.
WBGene00237063	Predicted to be involved in Mo-molybdopterin cofactor biosynthetic process. Is an ortholog of C. elegans chrI_pilon.g1071 and nmrk-1.
WBGene00237064	Is an ortholog of B. malayi Bm11116.
WBGene00237065	Is an ortholog of B. malayi Bm11116.
WBGene00237066	Predicted to be involved in DNA repair. Predicted to be part of Smc5-Smc6 complex. Is an ortholog of B. malayi Bm11114.
WBGene00237067	none available
WBGene00237068	Is an ortholog of B. malayi Bm11113.
WBGene00237069	Is an ortholog of B. malayi Bm719.
WBGene00237070	Is an ortholog of B. malayi Bm11112.
WBGene00237071	Predicted to enable hydrolase activity, acting on ester bonds. Predicted to be involved in mRNA processing. Is an ortholog of C. elegans chrI_pilon.g1167 and dbr-1.
WBGene00237072	Is predicted to encode a protein with the following domains: Lectin C-type domain; C-type lectin-like; C-type lectin-like/link domain superfamily; and C-type lectin fold. Is an ortholog of B. malayi Bm11104; Bm12751; and Bm1543.
WBGene00237073	Is predicted to encode a protein with the following domains: Histidine phosphatase superfamily (branch 1); Histidine phosphatase superfamily, clade-1; and Histidine phosphatase superfamily. Is an ortholog of C. elegans Y18H1A.4 and chrI_pilon.g110.
WBGene00237074	Is an ortholog of C. elegans B0207.2 and chrI_pilon.g1029.
WBGene00237075	Predicted to be involved in mitotic sister chromatid cohesion. Is an ortholog of C. elegans chrIII_pilon.g7417 and evl-14. In C. elegans, evl-14 is involved in meiotic sister chromatid cohesion and mitotic sister chromatid cohesion.
WBGene00237076	Predicted to enable carbohydrate binding activity. Is an ortholog of C. elegans eva-1; mth-2; and chrI_pilon.g2976.
WBGene00237077	none available
WBGene00237078	Predicted to enable phosphotransferase activity, for other substituted phosphate groups. Predicted to be involved in phospholipid biosynthetic process. Predicted to be located in membrane. Is an ortholog of C. elegans chrI_pilon.g780 and ept-1.
WBGene00237079	none available
WBGene00237080	Is predicted to encode a protein with the following domains: PH domain; Pleckstrin homology domain; and PH-like domain superfamily. Is an ortholog of C. elegans F10G8.8 and chrI_pilon.g1961.
WBGene00237081	Predicted to enable 4 iron, 4 sulfur cluster binding activity and aconitate hydratase activity. Predicted to be involved in tricarboxylic acid cycle. Is an ortholog of C. elegans aco-2 and chrIII_pilon.g8278.
WBGene00237082	none available
WBGene00237083	Is predicted to encode a protein with the following domains: Immunoglobulin domain; Immunoglobulin I-set domain; Immunoglobulin subtype 2; Immunoglobulin subtype; Immunoglobulin I-set; Immunoglobulin-like fold; and Immunoglobulin-like domain superfamily. Is an ortholog of C. elegans chrI_pilon.g1839 and rig-5.
WBGene00237084	Is an ortholog of B. malayi Bm8872.
WBGene00237085	Is predicted to encode a protein with the following domains: Fasciclin domain; FAS1 domain; and FAS1 domain superfamily. Is an ortholog of C. elegans F26E4.7.
WBGene00237086	Predicted to enable metalloendopeptidase activity and zinc ion binding activity. Predicted to be involved in molting cycle and proteolysis. Is an ortholog of B. malayi Bm2394.
WBGene00237087	Predicted to enable microtubule binding activity. Predicted to be involved in microtubule cytoskeleton organization. Predicted to be located in microtubule. Is an ortholog of B. malayi Bm8873.
WBGene00237088	none available
WBGene00237089	Predicted to enable pyridoxal kinase activity. Predicted to be involved in pyridoxal 5'-phosphate salvage. Is an ortholog of C. elegans chrI_pilon.g789 and pdxk-1.
WBGene00237090	Is predicted to encode a protein with the following domains: Thioredoxin; Thioredoxin-like domain; Thioredoxin domain; and Thioredoxin-like superfamily. Is an ortholog of C. elegans chrI_pilon.g908 and erp-44.1.
