stable_id	description
WBGene00023733	Is predicted to encode a protein with the following domains: Phytanoyl-CoA dioxygenase (PhyH) and Phytanoyl-CoA dioxygenase. Is an ortholog of C. elegans Y105C5B.9.
WBGene00023734	Is an ortholog of C. elegans Y105C5B.8.
WBGene00023735	Predicted to enable aspartic-type endopeptidase activity. Predicted to be involved in proteolysis. Is an ortholog of C. elegans Y116A8C.3.
WBGene00023736	none available
WBGene00023737	none available
WBGene00023738	none available
WBGene00023739	Predicted to enable metal ion binding activity. Predicted to be involved in peptidyl-diphthamide biosynthetic process from peptidyl-histidine. Is an ortholog of C. elegans Y116A8C.10.
WBGene00023740	Is predicted to encode a protein with the following domains: Transmembrane Fragile-X-F protein and Transmembrane Fragile-X-F-associated protein. Is an ortholog of C. elegans Y116A8C.9.
WBGene00023741	Predicted to enable GTP binding activity and GTPase activity. Is an ortholog of C. elegans arf-6. In C. elegans, arf-6 is involved in negative regulation of 1-phosphatidyl-1D-myo-inositol 4,5-bisphosphate biosynthetic process; positive regulation of 1-phosphatidyl-1D-myo-inositol 4,5-bisphosphate biosynthetic process; and positive regulation of endosome to plasma membrane protein transport.
WBGene00023742	Predicted to enable ATP binding activity. Is an ortholog of C. elegans rad-54.B.
WBGene00023743	Is predicted to encode a protein with the following domains: MSP (Major sperm protein) domain; Major sperm protein (MSP) domain; PapD-like superfamily; and Immunoglobulin-like fold. Is an ortholog of C. elegans chrI_pilon.g299.
WBGene00023744	Predicted to enable serine-type endopeptidase activity. Predicted to be integral component of membrane. Is an ortholog of C. elegans rom-4.
WBGene00023745	Predicted to enable DNA-binding transcription factor activity. Predicted to be involved in regulation of transcription, DNA-templated. Predicted to be located in nucleus. Is an ortholog of C. elegans sea-1. In C. elegans, sea-1 is involved in dosage compensation by hypoactivation of X chromosome; positive regulation of transcription by RNA polymerase II; and sex determination.
WBGene00023746	Predicted to enable hydrolase activity. Is an ortholog of C. elegans gsp-3 and gsp-4. In C. elegans, gsp-4 is involved in regulation of pseudopodium assembly and reproductive process.
WBGene00023747	Predicted to enable acid phosphatase activity and metal ion binding activity. Is an ortholog of C. elegans Y105C5B.15.
WBGene00023748	Predicted to enable acid phosphatase activity and metal ion binding activity. Is an ortholog of C. elegans Y105C5B.3.
WBGene00023749	Predicted to enable ATP binding activity and protein kinase activity. Predicted to be involved in cyclic nucleotide biosynthetic process; intracellular signal transduction; and protein phosphorylation. Is an ortholog of C. elegans gcy-25.
WBGene00023750	Predicted to enable extracellular ligand-gated ion channel activity and transmembrane signaling receptor activity. Predicted to be involved in ion transmembrane transport. Predicted to be integral component of membrane. Is an ortholog of C. elegans lgc-19.
WBGene00023751	Is predicted to encode a protein with the following domains: Serpentine type 7TM GPCR chemoreceptor Str and 7TM GPCR, serpentine receptor class r (Str). Is an ortholog of C. elegans Y116A8C.40.
WBGene00023752	Is predicted to encode a protein with the following domains: Serpentine type 7TM GPCR chemoreceptor Str and 7TM GPCR, serpentine receptor class r (Str). Is an ortholog of C. elegans Y116A8C.40.
WBGene00023753	Is predicted to encode a protein with the following domains: MATH domain; MATH/TRAF domain; and TRAF-like.
WBGene00023754	none available
WBGene00023755	Is predicted to encode a protein with the following domains: Serpentine type 7TM GPCR chemoreceptor Str and 7TM GPCR, serpentine receptor class r (Str). Is an ortholog of C. elegans str-250.
WBGene00023756	Is predicted to encode a protein with the following domains: N-terminal domain of unknown function (DUF4140); Domain of unknown function (DUF4139); Conserved hypothetical protein CHP02231; Domain of unknown function DUF4140; and Domain of unknown function DUF4139. Is an ortholog of C. elegans C52D10.3.
WBGene00023757	Predicted to be a structural constituent of cuticle. Is an ortholog of C. elegans col-138.
WBGene00023758	none available
WBGene00023759	Predicted to be involved in neuropeptide signaling pathway. Is an ortholog of C. elegans flp-17. In C. elegans, flp-17 is involved in negative regulation of oviposition.
WBGene00023760	Is predicted to encode a protein with the following domains: CBS domain; Cyclin M transmembrane N-terminal domain; CBS domain; and CNNM, transmembrane domain. Is an ortholog of C. elegans cnnm-1. In C. elegans, cnnm-1 is involved in several processes, including determination of adult lifespan; magnesium ion homeostasis; and positive regulation of developmental process.
WBGene00023761	Is an ortholog of C. elegans Y116A8B.4.
WBGene00023762	Predicted to enable G protein-coupled receptor activity. Predicted to be involved in G protein-coupled receptor signaling pathway. Predicted to be integral component of membrane. Is an ortholog of C. elegans npr-32.
WBGene00023763	Predicted to enable transmembrane transporter activity. Predicted to be involved in transmembrane transport. Is an ortholog of C. elegans ZK550.2.
WBGene00023764	Is predicted to encode a protein with the following domains: MBOAT, membrane-bound O-acyltransferase family and Membrane bound O-acyl transferase, MBOAT. Is an ortholog of C. elegans mboa-4.
WBGene00023765	Predicted to enable metalloendopeptidase activity. Predicted to be involved in proteolysis. Is an ortholog of C. elegans ZK550.3.
WBGene00023766	none available
WBGene00023767	Is predicted to encode a protein with the following domains: Phytanoyl-CoA dioxygenase (PhyH) and Phytanoyl-CoA dioxygenase. Is an ortholog of C. elegans ZK550.5.
WBGene00023768	none available
WBGene00023769	Is predicted to encode a protein with the following domains: Phytanoyl-CoA dioxygenase (PhyH) and Phytanoyl-CoA dioxygenase. Is an ortholog of C. elegans ZK550.6.
WBGene00023770	Predicted to enable protein tyrosine phosphatase activity. Predicted to be involved in protein dephosphorylation. Is an ortholog of C. elegans T22C1.8.
WBGene00023771	Is an ortholog of C. elegans T28F3.8.
WBGene00023772	Is predicted to encode a protein with the following domain: P-loop containing nucleoside triphosphate hydrolase. Is an ortholog of C. elegans ifta-2. In C. elegans, ifta-2 is involved in several processes, including dauer larval development; determination of adult lifespan; and insulin-like growth factor receptor signaling pathway.
WBGene00023773	Predicted to enable ATP binding activity. Is an ortholog of C. elegans T28F3.5.
WBGene00023774	Predicted to enable transmembrane transporter activity. Predicted to be involved in transmembrane transport. Is an ortholog of C. elegans slc-17.4.
WBGene00023775	Predicted to enable metal ion transmembrane transporter activity. Predicted to be involved in metal ion transport and transmembrane transport. Predicted to be located in membrane. Is an ortholog of C. elegans zipt-7.1. In C. elegans, zipt-7.1 is involved in cellular zinc ion homeostasis; multicellular organismal reproductive process; and regulation of reproductive process.
WBGene00023776	Is predicted to encode a protein with the following domains: C2 domain; Copine; C2 domain; von Willebrand factor, type A; Copine, C-terminal; C2 domain superfamily; and von Willebrand factor A-like domain superfamily. Is an ortholog of C. elegans nra-1. In C. elegans, nra-1 is involved in receptor localization to synapse.
WBGene00023777	Predicted to enable G protein-coupled receptor activity. Predicted to be involved in G protein-coupled receptor signaling pathway. Predicted to be integral component of membrane. Is an ortholog of C. elegans npr-26.
WBGene00023778	Predicted to enable metal ion binding activity. Predicted to be involved in superoxide metabolic process. Is an ortholog of C. elegans sod-5.
WBGene00023779	Is an ortholog of C. elegans T02D1.7.
WBGene00023780	none available
WBGene00023781	Is an ortholog of C. elegans Y116A8C.44.
WBGene00023782	Predicted to enable ABC-type transporter activity and ATP binding activity. Predicted to be involved in transmembrane transport. Predicted to be integral component of membrane. Is an ortholog of C. elegans pmp-4.
WBGene00023783	Predicted to be involved in regulation of canonical Wnt signaling pathway. Is an ortholog of C. elegans C06A12.3.
WBGene00023784	Is predicted to encode a protein with the following domains: Serpentine type 7TM GPCR chemoreceptor Srz and 7TM GPCR, serpentine receptor class z (Srz). Is an ortholog of C. elegans srz-54; srz-31; and srz-48.
WBGene00023785	Is an ortholog of C. elegans C49C3.9. In C. elegans, C49C3.9 is involved in defense response to Gram-negative bacterium and innate immune response.
WBGene00023786	Is predicted to encode a protein with the following domains: C-type lectin-like; C-type lectin-like/link domain superfamily; and C-type lectin fold. Is an ortholog of C. elegans C49C3.11.
WBGene00023787	Is predicted to encode a protein with the following domains: Lectin C-type domain; C-type lectin-like; C-type lectin-like/link domain superfamily; and C-type lectin fold. Is an ortholog of C. elegans clec-197.
WBGene00023788	Is predicted to encode a protein with the following domains: Lectin C-type domain; C-type lectin-like; C-type lectin-like/link domain superfamily; and C-type lectin fold. Is an ortholog of C. elegans clec-198.
WBGene00023789	none available
WBGene00023790	Is predicted to encode a protein with the following domains: Lectin C-type domain; C-type lectin-like; C-type lectin-like/link domain superfamily; and C-type lectin fold. Is an ortholog of C. elegans clec-199.
WBGene00023791	Is predicted to encode a protein with the following domains: Lectin C-type domain; C-type lectin-like; C-type lectin-like/link domain superfamily; and C-type lectin fold. Is an ortholog of C. elegans clec-198.
WBGene00023792	Predicted to enable metal ion transmembrane transporter activity. Predicted to be involved in metal ion transport and transmembrane transport. Predicted to be located in membrane. Is an ortholog of C. elegans zipt-17.
