stable_id	description
WBGene00255934	Predicted to enable nucleic acid binding activity and oxidoreductase activity. Is an ortholog of C. elegans Y62E10A.6 and chrIV_pilon.g12287.
WBGene00255935	Predicted to enable protein serine/threonine phosphatase activity. Predicted to be part of protein phosphatase type 1 complex.
WBGene00255936	Predicted to enable DNA-binding transcription factor activity. Predicted to be involved in regulation of transcription, DNA-templated. Predicted to be located in nucleus. Is an ortholog of B. malayi Bm9639.
WBGene00255937	Predicted to enable ATP binding activity and catalytic activity. Predicted to be involved in tricarboxylic acid cycle. Is an ortholog of C. elegans chrX_pilon.g19968 and suca-1.
WBGene00255938	Is predicted to encode a protein with the following domains: Immunoglobulin I-set domain; Immunoglobulin I-set; Immunoglobulin-like fold; and Immunoglobulin-like domain superfamily. Is an ortholog of C. elegans chrV_pilon.g16603 and oig-3.
WBGene00255939	Predicted to enable kinase activity. Predicted to be involved in inositol phosphate biosynthetic process. Is an ortholog of C. elegans chrIV_pilon.g12105 and ipmk-1.
WBGene00255940	Is predicted to encode a protein with the following domains: Choline/ethanolamine kinase and Protein kinase-like domain superfamily. Is an ortholog of C. elegans ckb-2; ckb-3; and ckb-4.
WBGene00255941	Predicted to enable NAD binding activity; oxidoreductase activity, acting on NAD(P)H; and quinone binding activity. Is an ortholog of C. elegans gas-1; nduf-2.2; and chrX_pilon.g20767. In C. elegans, gas-1 is involved in mitochondrial electron transport, NADH to ubiquinone and response to xenobiotic stimulus.
WBGene00255942	Is an ortholog of B. malayi Bm7851.
WBGene00255943	Predicted to enable heme binding activity; iron ion binding activity; and oxidoreductase activity. Is an ortholog of C. elegans chrV_pilon.g15714 and cyp-29A2.
WBGene00255944	Predicted to enable peptidyl-prolyl cis-trans isomerase activity. Is an ortholog of B. malayi Bm2871.
WBGene00255945	none available
WBGene00255946	none available
WBGene00255947	Predicted to enable ATP binding activity and glutathione synthase activity. Predicted to be involved in glutathione biosynthetic process. Is an ortholog of C. elegans chrII_pilon.g5483 and gss-1.
WBGene00255948	Predicted to enable solute:proton antiporter activity. Predicted to be involved in cation transport and transmembrane transport. Predicted to be integral component of membrane. Is an ortholog of C. elegans F41E7.2; chrX_pilon.g19878; and chrX_pilon.g19877.
WBGene00255949	Is an ortholog of C. elegans R07B1.9 and chrX_pilon.g19809.
WBGene00255950	Is predicted to encode a protein with the following domains: FERM N-terminal domain; FERM, N-terminal; Band 4.1 domain; and Ubiquitin-like domain superfamily.
WBGene00255951	Is predicted to encode a protein with the following domains: BTB/POZ domain; Kelch motif; BTB/POZ domain; Kelch repeat type 1; SKP1/BTB/POZ domain superfamily; and Kelch-type beta propeller. Is an ortholog of C. elegans chrX_pilon.g20291 and ivns-1.
WBGene00255952	Predicted to enable cysteine-type peptidase activity. Predicted to be involved in proteolysis. Is an ortholog of C. elegans F15D4.4 and Y40H7A.10 and members of the C. elegans cpr gene class including cpr-3. In C. elegans, cpr-3 is involved in innate immune response.
WBGene00255953	Predicted to enable ATP binding activity and microtubule binding activity. Predicted to be involved in microtubule-based movement. Is an ortholog of C. elegans chrIII_pilon.g7621 and klp-6.
WBGene00255954	Predicted to be located in membrane. Is an ortholog of B. malayi Bm14002.
WBGene00255955	Predicted to enable RNA binding activity and ribonuclease activity. Is an ortholog of C. elegans chrIV_pilon.g11505 and dis-3.
WBGene00255956	Predicted to enable metalloendopeptidase activity and zinc ion binding activity. Predicted to be involved in molting cycle and proteolysis. Is an ortholog of B. malayi Bma-nas-31.
WBGene00255957	Is predicted to encode a protein with the following domains: Kelch motif; Galactose oxidase, central domain; Kelch repeat type 1; SKP1/BTB/POZ domain superfamily; and Kelch-type beta propeller.
WBGene00255958	none available
WBGene00255959	none available
WBGene00255960	none available
WBGene00255961	Is an ortholog of C. elegans chrIII_pilon.g7377 and har-1. In C. elegans, har-1 is involved in mitochondrion organization.
WBGene00255962	Predicted to enable heme binding activity and oxygen binding activity.
WBGene00255963	Predicted to enable channel activity. Predicted to be involved in transmembrane transport. Predicted to be located in membrane. Is an ortholog of C. elegans aqp-7 and chrX_pilon.g18687. In C. elegans, aqp-7 is involved in glycerol transport and water transport.
WBGene00255964	Predicted to enable calcium ion binding activity and serine-type endopeptidase inhibitor activity. Is an ortholog of C. elegans chrV_pilon.g15369 and mec-9. In C. elegans, mec-9 is involved in positive regulation of detection of mechanical stimulus involved in sensory perception of touch; positive regulation of mechanosensory behavior; and response to mechanical stimulus.
WBGene00255965	Predicted to enable acireductone synthase activity and magnesium ion binding activity. Predicted to be involved in L-methionine salvage from methylthioadenosine. Is an ortholog of C. elegans F58H1.3.
WBGene00255966	none available
WBGene00255967	Predicted to enable GTPase activator activity. Predicted to be involved in regulation of small GTPase mediated signal transduction. Is an ortholog of C. elegans chrV_pilon.g15829 and sipa-1.
WBGene00255968	Predicted to enable ATP binding activity and nucleic acid binding activity. Is an ortholog of C. elegans chrV_pilon.g16400 and ddx-17. In C. elegans, ddx-17 is involved in pre-miRNA processing.
WBGene00255969	none available
WBGene00255970	Predicted to enable carbonate dehydratase activity and zinc ion binding activity. Is an ortholog of C. elegans cah-5 and chrX_pilon.g19339.
WBGene00255971	Predicted to enable catalytic activity. Predicted to be involved in GPI anchor biosynthetic process; aromatic amino acid family metabolic process; and glutathione metabolic process. Predicted to be located in endoplasmic reticulum membrane. Is an ortholog of C. elegans chrX_pilon.g20122 and gst-42.
WBGene00255972	Predicted to enable DNA binding activity and DNA-directed 5'-3' RNA polymerase activity. Predicted to be involved in transcription, DNA-templated. Is an ortholog of C. elegans chrIV_pilon.g10773 and rpc-1.
WBGene00255973	Predicted to enable ATP binding activity and protein kinase activity. Predicted to be involved in protein phosphorylation. Is an ortholog of C. elegans chrX_pilon.g19414 and mek-1. In C. elegans, mek-1 is involved in several processes, including gamete generation; response to metal ion; and stress-activated MAPK cascade.
WBGene00255974	Predicted to enable ATP binding activity and protein kinase activity. Predicted to be involved in protein phosphorylation. Is an ortholog of C. elegans chrX_pilon.g19414 and mek-1. In C. elegans, mek-1 is involved in several processes, including gamete generation; response to metal ion; and stress-activated MAPK cascade.
WBGene00255975	Is predicted to encode a protein with the following domains: Alpha/beta hydrolase of unknown function (DUF1057); Protein of unknown function DUF1057; and Alpha/Beta hydrolase fold.
WBGene00255976	Predicted to enable structural molecule activity. Predicted to be involved in retrograde vesicle-mediated transport, Golgi to endoplasmic reticulum. Is an ortholog of C. elegans chrIII_pilon.g9351 and cope-1.
WBGene00255977	Is predicted to encode a protein with the following domains: F-box-like; WD domain, G-beta repeat; WD40 repeat; F-box domain; WD40/YVTN repeat-like-containing domain superfamily; G-protein beta WD-40 repeat; F-box-like domain superfamily; and WD40-repeat-containing domain superfamily. Is an ortholog of C. elegans chrV_pilon.g16335 and sel-10. In C. elegans, sel-10 is involved in several processes, including negative regulation of Notch signaling pathway; negative regulation of centrosome duplication; and regulation of vulval development.
WBGene00255978	Predicted to be involved in intracellular transport.
WBGene00255979	Is predicted to encode a protein with the following domains: TB2/DP1, HVA22 family and TB2/DP1/HVA22-related protein. Is an ortholog of C. elegans F56B3.6; T03F6.6; and chrIV_pilon.g9569.
WBGene00255980	Is predicted to encode a protein with the following domains: Cobalamin adenosyltransferase; Cobalamin adenosyltransferase-like; ATP:cob(I)alamin adenosyltransferase, PduO-type; and Cobalamin adenosyltransferase-like superfamily. Is an ortholog of C. elegans chrIII_pilon.g7593 and mmab-1.
WBGene00255981	Predicted to be involved in regulation of GTPase activity and signal transduction. Is an ortholog of C. elegans chrX_pilon.g18382 and rme-6. In C. elegans, rme-6 is involved in several processes, including molting cycle; positive regulation of GTPase activity; and regulation of clathrin-dependent endocytosis.
WBGene00255982	Is predicted to encode a protein with the following domains: Serpentine type 7TM GPCR chemoreceptor Srv and 7TM GPCR, serpentine receptor class v (Srv).
WBGene00255983	Is predicted to encode a protein with the following domains: Serpentine type 7TM GPCR chemoreceptor Srx and 7TM GPCR, serpentine receptor class x  (Srx).
WBGene00255984	Predicted to enable UDP-glycosyltransferase activity. Is an ortholog of C. elegans chrV_pilon.g15501 and ugt-49.
WBGene00255985	Is predicted to encode a protein with the following domains: Serpentine type 7TM GPCR chemoreceptor Srd and 7TM GPCR, serpentine receptor class d (Srd).
WBGene00255986	Predicted to enable catalytic activity. Is an ortholog of C. elegans F13E9.13 and chrIV_pilon.g11701.
WBGene00255987	none available
WBGene00255988	Predicted to enable cation transmembrane transporter activity. Predicted to be involved in cation transport and transmembrane transport. Predicted to be integral component of membrane. Is an ortholog of C. elegans ZK185.5 and chrIV_pilon.g10218.
WBGene00255989	Predicted to enable metal ion transmembrane transporter activity. Predicted to be involved in metal ion transport and transmembrane transport. Predicted to be located in membrane. Is an ortholog of C. elegans zipt-2.1; zipt-2.2; and chrIV_pilon.g11682.
WBGene00255990	Predicted to enable metal ion transmembrane transporter activity. Predicted to be involved in metal ion transport and transmembrane transport. Predicted to be located in membrane. Is an ortholog of C. elegans zipt-2.1; zipt-2.2; and chrIV_pilon.g11682.
WBGene00255991	Is predicted to encode a protein with the following domains: Serpentine type 7TM GPCR chemoreceptor Srv and 7TM GPCR, serpentine receptor class v (Srv). Is an ortholog of C. elegans srv-6; srv-5; and chrX_pilon.g18884.
WBGene00255992	Predicted to enable ATP binding activity and protein kinase activity. Predicted to be involved in cyclic nucleotide biosynthetic process; intracellular signal transduction; and protein phosphorylation. Is an ortholog of C. elegans chrI_pilon.g302 and gcy-17.
